Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Сэндвич_batch_5,Выпекание,701,723,22
Булочка для гамбургера большой с кунжутом_batch_1,Остывание,702,747,45
Булочка для гамбургера большой с кунжутом_batch_9,Расстойка,705,730,25
Булочка для хотдога штучно_batch_1,Смешивание,705,715,10
Сэндвич_batch_1,Комбинирование,705,726,21
Булочка для гамбургера большой с кунжутом_batch_5,Формовка,707,718,11
Сэндвич_batch_10,Выпекание,709,731,22
Сэндвич_batch_6,Остывание,710,755,45
Булочка для хотдога штучно_batch_1,Формовка,715,726,11
Береке_batch_1,Смешивание,718,728,10
Булочка для гамбургера большой с кунжутом_batch_14,Комбинирование,718,739,21
Булочка для гамбургера большой с кунжутом_batch_5,Расстойка,718,743,25
Сэндвич_batch_11,Выпекание,722,744,22
Сэндвич_batch_5,Остывание,723,768,45
Булочка для хотдога штучно_batch_1,Расстойка,726,751,25
Сэндвич_batch_1,Смешивание,726,736,10
Сэндвич_batch_12,Комбинирование,726,747,21
Береке_batch_1,Формовка,728,739,11
Булочка для гамбургера большой с кунжутом_batch_9,Выпекание,730,752,22
Сэндвич_batch_10,Остывание,731,776,45
Сэндвич_batch_1,Формовка,736,747,11
Береке_batch_1,Расстойка,739,759,20
Булочка для гамбургера большой с кунжутом_batch_10,Комбинирование,739,760,21
Булочка для гамбургера большой с кунжутом_batch_14,Смешивание,739,749,10
Булочка для гамбургера большой с кунжутом_batch_5,Выпекание,743,765,22
Сэндвич_batch_11,Остывание,744,789,45
Булочка для гамбургера большой с кунжутом_batch_15,Комбинирование,747,768,21
Сэндвич_batch_1,Расстойка,747,772,25
Сэндвич_batch_12,Смешивание,747,757,10
Булочка для гамбургера большой с кунжутом_batch_14,Формовка,749,760,11
Булочка для хотдога штучно_batch_1,Выпекание,751,773,22
Булочка для гамбургера большой с кунжутом_batch_9,Остывание,752,797,45
Сэндвич_batch_12,Формовка,757,768,11
Береке_batch_1,Выпекание,759,775,16
Булочка для гамбургера большой с кунжутом_batch_10,Смешивание,760,770,10
Булочка для гамбургера большой с кунжутом_batch_12,Комбинирование,760,781,21
Булочка для гамбургера большой с кунжутом_batch_14,Расстойка,760,785,25
Булочка для гамбургера большой с кунжутом_batch_5,Остывание,765,810,45
Булочка для гамбургера большой с кунжутом_batch_15,Смешивание,768,778,10
Сэндвич_batch_12,Расстойка,768,793,25
Сэндвич_batch_3,Комбинирование,768,789,21
Булочка для гамбургера большой с кунжутом_batch_10,Формовка,770,781,11
Сэндвич_batch_1,Выпекание,772,794,22
Булочка для хотдога штучно_batch_1,Остывание,773,818,45
Береке_batch_1,Остывание,775,835,60
Булочка для гамбургера большой с кунжутом_batch_15,Формовка,778,789,11
Булочка для гамбургера большой с кунжутом_batch_10,Расстойка,781,806,25
Булочка для гамбургера большой с кунжутом_batch_12,Смешивание,781,791,10
Сэндвич_batch_13,Комбинирование,781,802,21
Булочка для гамбургера большой с кунжутом_batch_14,Выпекание,785,807,22
Булочка для гамбургера большой с кунжутом_batch_15,Расстойка,789,814,25
Сэндвич_batch_3,Смешивание,789,799,10
Сэндвич_batch_8,Комбинирование,789,810,21
Булочка для гамбургера большой с кунжутом_batch_12,Формовка,791,802,11
Сэндвич_batch_12,Выпекание,793,815,22
Сэндвич_batch_1,Остывание,794,839,45
Сэндвич_batch_3,Формовка,799,810,11
Булочка для гамбургера большой с кунжутом_batch_12,Расстойка,802,827,25
Сэндвич_batch_13,Смешивание,802,812,10
Сэндвич_batch_4,Комбинирование,802,823,21
Булочка для гамбургера большой с кунжутом_batch_10,Выпекание,806,828,22
Булочка для гамбургера большой с кунжутом_batch_14,Остывание,807,852,45
Булочка для гамбургера большой с кунжутом_batch_7,Комбинирование,810,831,21
Сэндвич_batch_3,Расстойка,810,835,25
Сэндвич_batch_8,Смешивание,810,820,10
Сэндвич_batch_13,Формовка,812,823,11
Булочка для гамбургера большой с кунжутом_batch_15,Выпекание,814,836,22
Сэндвич_batch_12,Остывание,815,860,45
Сэндвич_batch_8,Формовка,820,831,11
Булочка для гамбургера большой с кунжутом_batch_4,Комбинирование,823,844,21
Сэндвич_batch_13,Расстойка,823,848,25
Сэндвич_batch_4,Смешивание,823,833,10
Булочка для гамбургера большой с кунжутом_batch_12,Выпекание,827,849,22
Булочка для гамбургера большой с кунжутом_batch_10,Остывание,828,873,45
Багет новый_batch_4,Комбинирование,831,832,1
Булочка для гамбургера большой с кунжутом_batch_7,Смешивание,831,841,10
Сэндвич_batch_8,Расстойка,831,856,25
Багет новый_batch_4,Смешивание,832,842,10
Жайлы_batch_2,Комбинирование,832,846,14
Сэндвич_batch_4,Формовка,833,844,11
Сэндвич_batch_3,Выпекание,835,857,22
Булочка для гамбургера большой с кунжутом_batch_15,Остывание,836,881,45
Булочка для гамбургера большой с кунжутом_batch_7,Формовка,841,852,11
Багет новый_batch_4,Формовка,844,845,1
Береке_batch_2,Комбинирование,844,859,15
Булочка для гамбургера большой с кунжутом_batch_4,Смешивание,844,854,10
Сэндвич_batch_4,Расстойка,844,869,25
Багет новый_batch_4,Расстойка,845,870,25
Батон Верный_batch_1,Комбинирование,846,857,11
Жайлы_batch_2,Смешивание,846,856,10
Сэндвич_batch_13,Выпекание,848,870,22
Булочка для гамбургера большой с кунжутом_batch_12,Остывание,849,894,45
Булочка для гамбургера большой с кунжутом_batch_7,Расстойка,852,877,25
Булочка для гамбургера большой с кунжутом_batch_4,Формовка,854,865,11
Жайлы_batch_2,Формовка,856,864,8
Сэндвич_batch_8,Выпекание,856,878,22
Батон Верный_batch_1,Смешивание,857,867,10
Плетенка_batch_2,Комбинирование,857,866,9
Сэндвич_batch_3,Остывание,857,902,45
Береке_batch_2,Смешивание,859,869,10
Семейный_batch_4,Комбинирование,859,867,8
Жайлы_batch_2,Расстойка,864,889,25
Булочка для гамбургера большой с кунжутом_batch_4,Расстойка,865,890,25
Батон Нарезной_batch_4,Комбинирование,866,874,8
Плетенка_batch_2,Смешивание,866,876,10
Батон Верный_batch_1,Формовка,867,873,6
Домашний_batch_1,Комбинирование,867,870,3
Семейный_batch_4,Смешивание,867,877,10
Береке_batch_2,Формовка,869,877,8
Сэндвич_batch_4,Выпекание,869,891,22
Багет новый_batch_4,Выпекание,870,895,25
Датский_batch_1,Комбинирование,870,877,7
Домашний_batch_1,Смешивание,870,880,10
Сэндвич_batch_13,Остывание,870,915,45
Батон Верный_batch_1,Расстойка,873,898,25
Здоровье_batch_1,Комбинирование,874,878,4
Батон Нарезной_batch_4,Смешивание,876,886,10
