Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Формовой_batch_12,Выпекание,789,834,45
Сэндвич_batch_8,Формовка,793,804,11
Булочка для гамбургера большой с кунжутом_batch_3,Смешивание,797,807,10
Любимый_batch_3,Расстойка,797,822,25
Формовой_batch_20,Комбинирование,797,808,11
Булочка для гамбургера большой с кунжутом_batch_5,Выпекание,801,823,22
Булочка для гамбургера большой с кунжутом_batch_2,Комбинирование,804,825,21
Сэндвич_batch_8,Расстойка,804,829,25
Хлеб «Зерновой»_batch_1,Смешивание,804,814,10
Булочка для гамбургера большой с кунжутом_batch_3,Формовка,807,818,11
Любимый_batch_1,Комбинирование,808,829,21
Сэндвич_batch_18,Выпекание,808,830,22
Формовой_batch_20,Смешивание,808,820,12
Хлеб «Зерновой»_batch_1,Формовка,814,825,11
Булочка для гамбургера большой с кунжутом_batch_3,Расстойка,818,843,25
Формовой_batch_20,Формовка,820,826,6
Любимый_batch_3,Выпекание,822,839,17
Булочка для гамбургера большой с кунжутом_batch_5,Остывание,823,868,45
Булочка для гамбургера большой с кунжутом_batch_2,Смешивание,825,835,10
Формовой_batch_7,Комбинирование,825,846,21
Хлеб «Зерновой»_batch_1,Расстойка,825,850,25
Формовой_batch_20,Расстойка,826,851,25
Формовой_batch_15,Остывание,827,917,90
Любимый_batch_1,Смешивание,829,839,10
Любимый_batch_7,Комбинирование,829,850,21
Сэндвич_batch_8,Выпекание,829,851,22
Сэндвич_batch_18,Остывание,830,875,45
Формовой_batch_12,Остывание,834,924,90
Булочка для гамбургера большой с кунжутом_batch_2,Формовка,835,846,11
Любимый_batch_1,Формовка,839,850,11
Любимый_batch_3,Остывание,839,899,60
Булочка для гамбургера большой с кунжутом_batch_3,Выпекание,843,865,22
Булочка для гамбургера большой с кунжутом_batch_2,Расстойка,846,871,25
Формовой_batch_10,Комбинирование,846,867,21
Формовой_batch_7,Смешивание,846,858,12
Любимый_batch_1,Расстойка,850,875,25
Любимый_batch_7,Смешивание,850,860,10
Формовой_batch_13,Комбинирование,850,871,21
Хлеб «Зерновой»_batch_1,Выпекание,850,875,25
Сэндвич_batch_8,Остывание,851,896,45
Формовой_batch_20,Выпекание,851,896,45
Формовой_batch_7,Формовка,858,869,11
